  0.70319E+01  0.38291E+01  0.96713E+00
  0.70524E+01  0.38452E+01  0.96894E+00
  0.70728E+01  0.38612E+01  0.97075E+00
  0.70933E+01  0.38773E+01  0.97256E+00
  0.71138E+01  0.38934E+01  0.97437E+00
  0.71343E+01  0.39095E+01  0.97619E+00
  0.71549E+01  0.39257E+01  0.97800E+00
  0.71755E+01  0.39419E+01  0.97981E+00
  0.71961E+01  0.39581E+01  0.98163E+00
  0.72168E+01  0.39743E+01  0.98344E+00
  0.72375E+01  0.39906E+01  0.98525E+00
  0.72582E+01  0.40069E+01  0.98706E+00
  0.72789E+01  0.40233E+01  0.98887E+00
  0.72997E+01  0.40396E+01  0.99069E+00
  0.73205E+01  0.40560E+01  0.99250E+00
  0.73413E+01  0.40725E+01  0.99431E+00
  0.73622E+01  0.40889E+01  0.99612E+00
  0.73831E+01  0.41054E+01  0.99794E+00
  0.74040E+01  0.41219E+01  0.99975E+00
  0.74250E+01  0.41385E+01  0.10016E+01
  0.74460E+01  0.41551E+01  0.10034E+01
  0.74670E+01  0.41717E+01  0.10052E+01
  0.74880E+01  0.41883E+01  0.10070E+01
  0.75091E+01  0.42050E+01  0.10088E+01
  0.75302E+01  0.42217E+01  0.10106E+01
  0.75513E+01  0.42384E+01  0.10124E+01
  0.75725E+01  0.42552E+01  0.10142E+01
  0.75937E+01  0.42719E+01  0.10161E+01
  0.76149E+01  0.42888E+01  0.10179E+01
  0.76362E+01  0.43056E+01  0.10197E+01
  0.76575E+01  0.43225E+01  0.10215E+01
  0.76788E+01  0.43394E+01  0.10233E+01
  0.77001E+01  0.43563E+01  0.10251E+01
  0.77215E+01  0.43733E+01  0.10269E+01
  0.77429E+01  0.43903E+01  0.10288E+01
  0.77643E+01  0.44073E+01  0.10306E+01
  0.77858E+01  0.44243E+01  0.10324E+01
  0.78073E+01  0.44414E+01  0.10342E+01
  0.78288E+01  0.44585E+01  0.10360E+01
  0.78504E+01  0.44757E+01  0.10378E+01
  0.78720E+01  0.44928E+01  0.10396E+01
  0.78936E+01  0.45100E+01  0.10414E+01
  0.79152E+01  0.45273E+01  0.10433E+01
  0.79369E+01  0.45445E+01  0.10451E+01
  0.79586E+01  0.45618E+01  0.10469E+01
  0.79803E+01  0.45791E+01  0.10487E+01
  0.80021E+01  0.45965E+01  0.10505E+01
  0.80239E+01  0.46138E+01  0.10523E+01
  0.80457E+01  0.46313E+01  0.10541E+01
  0.80676E+01  0.46487E+01  0.10559E+01
  0.80895E+01  0.46661E+01  0.10577E+01
  0.81114E+01  0.46836E+01  0.10596E+01
  0.81333E+01  0.47012E+01  0.10614E+01
  0.81553E+01  0.47187E+01  0.10632E+01
  0.81773E+01  0.47363E+01  0.10650E+01
  0.81993E+01  0.47539E+01  0.10668E+01
  0.82214E+01  0.47715E+01  0.10686E+01
  0.82435E+01  0.47892E+01  0.10704E+01
  0.82656E+01  0.48069E+01  0.10722E+01
  0.82878E+01  0.48246E+01  0.10741E+01
  0.83100E+01  0.48424E+01  0.10759E+01
  0.83322E+01  0.48602E+01  0.10777E+01
  0.83544E+01  0.48780E+01  0.10795E+01
  0.83767E+01  0.48958E+01  0.10813E+01
  0.83990E+01  0.49137E+01  0.10831E+01
  0.84213E+01  0.49316E+01  0.10849E+01
  0.84437E+01  0.49496E+01  0.10868E+01
  0.84661E+01  0.49675E+01  0.10886E+01
  0.84885E+01  0.49855E+01  0.10904E+01
  0.85110E+01  0.50035E+01  0.10922E+01
  0.85335E+01  0.50216E+01  0.10940E+01
  0.85560E+01  0.50397E+01  0.10958E+01
  0.85785E+01  0.50578E+01  0.10976E+01
  0.86011E+01  0.50759E+01  0.10994E+01
  0.86237E+01  0.50941E+01  0.11013E+01
  0.86463E+01  0.51123E+01  0.11031E+01
  0.86690E+01  0.51305E+01  0.11049E+01
  0.86917E+01  0.51488E+01  0.11067E+01
  0.87144E+01  0.51670E+01  0.11085E+01
  0.87371E+01  0.51854E+01  0.11103E+01
  0.87599E+01  0.52037E+01  0.11121E+01
  0.87827E+01  0.52221E+01  0.11139E+01
  0.88056E+01  0.52405E+01  0.11157E+01
  0.88285E+01  0.52589E+01  0.11176E+01
  0.88514E+01  0.52774E+01  0.11194E+01
  0.88743E+01  0.52959E+01  0.11212E+01
  0.88973E+01  0.53144E+01  0.11230E+01
  0.89202E+01  0.53329E+01  0.11248E+01
  0.89433E+01  0.53515E+01  0.11266E+01
  0.89663E+01  0.53701E+01  0.11284E+01
  0.89894E+01  0.53887E+01  0.11302E+01
  0.90125E+01  0.54074E+01  0.11321E+01
  0.90357E+01  0.54261E+01  0.11339E+01
  0.90588E+01  0.54448E+01  0.11357E+01
  0.90820E+01  0.54636E+01  0.11375E+01
  0.91053E+01  0.54823E+01  0.11393E+01
  0.91285E+01  0.55012E+01  0.11411E+01
  0.91518E+01  0.55200E+01  0.11429E+01
  0.91751E+01  0.55389E+01  0.11447E+01
  0.91985E+01  0.55578E+01  0.11466E+01
  0.92219E+01  0.55767E+01  0.11484E+01
  0.92453E+01  0.55956E+01  0.11502E+01
  0.92687E+01  0.56146E+01  0.11520E+01
  0.92922E+01  0.56336E+01  0.11538E+01
  0.93157E+01  0.56527E+01  0.11556E+01
  0.93392E+01  0.56718E+01  0.11574E+01
  0.93628E+01  0.56909E+01  0.11593E+01
  0.93864E+01  0.57100E+01  0.11611E+01
  0.94100E+01  0.57292E+01  0.11629E+01
  0.94336E+01  0.57483E+01  0.11647E+01
  0.94573E+01  0.57676E+01  0.11665E+01
  0.94810E+01  0.57868E+01  0.11683E+01
  0.95048E+01  0.58061E+01  0.11701E+01
  0.95285E+01  0.58254E+01  0.11719E+01
  0.95523E+01  0.58447E+01  0.11738E+01
  0.95762E+01  0.58641E+01  0.11756E+01
  0.96000E+01  0.58835E+01  0.11774E+01
  0.96239E+01  0.59029E+01  0.11792E+01
  0.96478E+01  0.59223E+01  0.11810E+01
  0.96718E+01  0.59418E+01  0.11828E+01
  0.96958E+01  0.59613E+01  0.11846E+01
  0.97198E+01  0.59809E+01  0.11864E+01
  0.97438E+01  0.60004E+01  0.11883E+01
  0.97679E+01  0.60200E+01  0.11901E+01
  0.97920E+01  0.60397E+01  0.11919E+01
  0.98161E+01  0.60593E+01  0.11937E+01
  0.98403E+01  0.60790E+01  0.11955E+01
  0.98644E+01  0.60987E+01  0.11973E+01
  0.98887E+01  0.61184E+01  0.11991E+01
  0.99129E+01  0.61382E+01  0.12009E+01
  0.99372E+01  0.61580E+01  0.12027E+01
  0.99615E+01  0.61778E+01  0.12046E+01
  0.99858E+01  0.61977E+01  0.12064E+01
  0.10010E+02  0.62176E+01  0.12082E+01
  0.10035E+02  0.62375E+01  0.12100E+01
  0.10059E+02  0.62574E+01  0.12118E+01
  0.10083E+02  0.62774E+01  0.12136E+01
  0.10108E+02  0.62974E+01  0.12154E+01
  0.10132E+02  0.63175E+01  0.12172E+01
  0.10157E+02  0.63375E+01  0.12191E+01
  0.10182E+02  0.63576E+01  0.12209E+01
  0.10206E+02  0.63777E+01  0.12227E+01
  0.10231E+02  0.63979E+01  0.12245E+01
  0.10256E+02  0.64180E+01  0.12263E+01
  0.10280E+02  0.64382E+01  0.12281E+01
  0.10305E+02  0.64585E+01  0.12299E+01
  0.10330E+02  0.64787E+01  0.12318E+01
  0.10354E+02  0.64990E+01  0.12336E+01
  0.10379E+02  0.65194E+01  0.12354E+01
  0.10404E+02  0.65397E+01  0.12372E+01
  0.10429E+02  0.65601E+01  0.12390E+01
  0.10454E+02  0.65805E+01  0.12408E+01
  0.10479E+02  0.66009E+01  0.12426E+01
  0.10504E+02  0.66214E+01  0.12444E+01
  0.10529E+02  0.66419E+01  0.12462E+01
  0.10554E+02  0.66624E+01  0.12481E+01
  0.10579E+02  0.66830E+01  0.12499E+01
  0.10604E+02  0.67035E+01  0.12517E+01
  0.10629E+02  0.67241E+01  0.12535E+01
  0.10654E+02  0.67448E+01  0.12553E+01
  0.10679E+02  0.67654E+01  0.12571E+01
  0.10705E+02  0.67861E+01  0.12589E+01
  0.10730E+02  0.68069E+01  0.12608E+01
  0.10755E+02  0.68276E+01  0.12626E+01
  0.10780E+02  0.68484E+01  0.12644E+01
  0.10806E+02  0.68692E+01  0.12662E+01
  0.10831E+02  0.68901E+01  0.12680E+01
  0.10856E+02  0.69109E+01  0.12698E+01
  0.10882E+02  0.69318E+01  0.12716E+01
  0.10907E+02  0.69528E+01  0.12734E+01
  0.10933E+02  0.69737E+01  0.12752E+01
  0.10958E+02  0.69947E+01  0.12771E+01
  0.10984E+02  0.70157E+01  0.12789E+01
  0.11009E+02  0.70367E+01  0.12807E+01
  0.11035E+02  0.70578E+01  0.12825E+01
  0.11061E+02  0.70789E+01  0.12843E+01
  0.11086E+02  0.71000E+01  0.12861E+01
  0.11112E+02  0.71212E+01  0.12879E+01
  0.11138E+02  0.71424E+01  0.12897E+01
  0.11163E+02  0.71636E+01  0.12916E+01
  0.11189E+02  0.71849E+01  0.12934E+01
  0.11215E+02  0.72061E+01  0.12952E+01
  0.11241E+02  0.72274E+01  0.12970E+01
  0.11267E+02  0.72488E+01  0.12988E+01
  0.11292E+02  0.72701E+01  0.13006E+01
  0.11318E+02  0.72915E+01  0.13024E+01
  0.11344E+02  0.73129E+01  0.13043E+01
  0.11370E+02  0.73344E+01  0.13061E+01
  0.11396E+02  0.73558E+01  0.13079E+01
  0.11422E+02  0.73773E+01  0.13097E+01
  0.11448E+02  0.73989E+01  0.13115E+01
  0.11474E+02  0.74204E+01  0.13133E+01
  0.11501E+02  0.74420E+01  0.13151E+01
  0.11527E+02  0.74636E+01  0.13169E+01
  0.11553E+02  0.74853E+01  0.13187E+01
  0.11579E+02  0.75070E+01  0.13206E+01
  0.11605E+02  0.75287E+01  0.13224E+01
  0.11613E+02  0.75343E+01  0.13260E+01
